IDDE;DNI1;DNI2;PERIODO;ID_SERVI;NOMBRE_SERVI;CODI_SENTI;PATENTE;CODI_EXPE;FECH_CHI;FECH_UTC;POSI_PUNTO;LATITUD;LONGITUD;VELOCIDAD;PASO_HORA_CHL;PASO_HORA_UTC;PERIODO_HORA;VALIDA;EXTRA
XX7734-01/06/2021 15:45:03-1;96711420;77130027;202106;376;104;1;XX7734;22576703;01/06/2021 15:45:03;01/06/2021 19:45:03;1;-23,735715;-70,440588;30;01/06/2021 15:45:03;01/06/2021 19:45:03;15;0;0
XX7734-01/06/2021 15:45:03-2;96711420;77130027;202106;376;104;1;XX7734;22576703;01/06/2021 15:45:03;01/06/2021 19:45:03;2;-23,702842;-70,423698;23;01/06/2021 15:52:10;01/06/2021 19:52:10;15;0;0
XX7734-01/06/2021 15:45:03-29;96711420;77130027;202106;376;104;1;XX7734;22576703;01/06/2021 15:45:03;01/06/2021 19:45:03;29;-23,556185;-70,391217;43;01/06/2021 17:21:30;01/06/2021 21:21:30;15;0;0
ZP9696-01/06/2021 08:16:37-1;96711420;77130027;202106;376;104;0;ZP9696;22549797;01/06/2021 08:16:37;01/06/2021 12:16:37;1;-23,550480;-70,387115;21;01/06/2021 08:16:37;01/06/2021 12:16:37;08;0;0
ZP9696-01/06/2021 08:16:37-2;96711420;77130027;202106;376;104;0;ZP9696;22549797;01/06/2021 08:16:37;01/06/2021 12:16:37;2;-23,558912;-70,391230;40;01/06/2021 08:21:02;01/06/2021 12:21:02;08;0;0
ZP9696-01/06/2021 08:16:37-18;96711420;77130027;202106;376;104;0;ZP9696;22549797;01/06/2021 08:16:37;01/06/2021 12:16:37;18;-23,734082;-70,439830;53;01/06/2021 09:46:02;01/06/2021 13:46:02;08;0;0
ZP9696-01/06/2021 11:27:34-29;96711420;77130027;202106;376;104;1;ZP9696;22561254;01/06/2021 11:27:34;01/06/2021 15:27:34;29;-23,556258;-70,391210;8;01/06/2021 11:27:34;01/06/2021 15:27:34;11;1;0
ZP9696-01/06/2021 11:56:02-1;96711420;77130027;202106;376;104;0;ZP9696;22562962;01/06/2021 11:56:02;01/06/2021 15:56:02;1;-23,550490;-70,386817;29;01/06/2021 11:56:02;01/06/2021 15:56:02;11;1;0
ZP9696-01/06/2021 11:56:02-2;96711420;77130027;202106;376;104;0;ZP9696;22562962;01/06/2021 11:56:02;01/06/2021 15:56:02;2;-23,558675;-70,391252;43;01/06/2021 11:59:01;01/06/2021 15:59:01;11;1;0
ZP9696-01/06/2021 13:31:01-1;96711420;77130027;202106;376;104;1;ZP9696;22568661;01/06/2021 13:31:01;01/06/2021 17:31:01;1;-23,735650;-70,440550;34;01/06/2021 13:31:01;01/06/2021 17:31:01;13;1;0
ZP9696-01/06/2021 15:20:34-1;96711420;77130027;202106;376;104;0;ZP9696;22575234;01/06/2021 15:20:34;01/06/2021 19:20:34;1;-23,550488;-70,387242;21;01/06/2021 15:20:34;01/06/2021 19:20:34;15;1;0
ZP9696-01/06/2021 15:20:34-2;96711420;77130027;202106;376;104;0;ZP9696;22575234;01/06/2021 15:20:34;01/06/2021 19:20:34;2;-23,559298;-70,391242;31;01/06/2021 15:23:34;01/06/2021 19:23:34;15;1;0
ZP9696-01/06/2021 16:57:33-1;96711420;77130027;202106;376;104;1;ZP9696;22581053;01/06/2021 16:57:33;01/06/2021 20:57:33;1;-23,735377;-70,440465;34;01/06/2021 16:57:33;01/06/2021 20:57:33;16;0;0
ZP9696-01/06/2021 16:57:33-2;96711420;77130027;202106;376;104;1;ZP9696;22581053;01/06/2021 16:57:33;01/06/2021 20:57:33;2;-23,702000;-70,423383;56;01/06/2021 17:04:36;01/06/2021 21:04:36;16;0;0
ZP9696-01/06/2021 16:57:33-29;96711420;77130027;202106;376;104;1;ZP9696;22581053;01/06/2021 16:57:33;01/06/2021 20:57:33;29;-23,555918;-70,391322;38;01/06/2021 19:01:34;01/06/2021 23:01:34;16;0;0
JDYK21-01/06/2021 06:49:38-1;96711420;77130027;202106;378;104Y1;1;JDYK21;22544578;01/06/2021 06:49:38;01/06/2021 10:49:38;1;-23,649020;-70,391875;17;01/06/2021 06:49:38;01/06/2021 10:49:38;06;1;0
JDYK21-01/06/2021 06:49:38-2;96711420;77130027;202106;378;104Y1;1;JDYK21;22544578;01/06/2021 06:49:38;01/06/2021 10:49:38;2;-23,639528;-70,386408;20;01/06/2021 06:52:30;01/06/2021 10:52:30;06;1;0
XY1710-01/06/2021 08:51:01-1;96711420;77130027;202106;376;104;0;XY1710;22551861;01/06/2021 08:51:01;01/06/2021 12:51:01;1;-23,550553;-70,387713;13;01/06/2021 08:51:01;01/06/2021 12:51:01;08;0;0
XY1710-01/06/2021 08:51:01-2;96711420;77130027;202106;376;104;0;XY1710;22551861;01/06/2021 08:51:01;01/06/2021 12:51:01;2;-23,560035;-70,391137;45;01/06/2021 08:54:01;01/06/2021 12:54:01;08;0;0
XY1710-01/06/2021 08:51:01-18;96711420;77130027;202106;376;104;0;XY1710;22551861;01/06/2021 08:51:01;01/06/2021 12:51:01;18;-23,734180;-70,439952;42;01/06/2021 10:16:33;01/06/2021 14:16:33;08;0;0
FVGC37-01/06/2021 06:57:32-1;96711420;77130027;202106;378;104Y1;1;FVGC37;22545052;01/06/2021 06:57:32;01/06/2021 10:57:32;1;-23,649517;-70,392453;16;01/06/2021 06:57:32;01/06/2021 10:57:32;06;0;0
FVGC37-01/06/2021 06:57:32-2;96711420;77130027;202106;378;104Y1;1;FVGC37;22545052;01/06/2021 06:57:32;01/06/2021 10:57:32;2;-23,639392;-70,386430;28;01/06/2021 07:02:30;01/06/2021 11:02:30;06;0;0
FVGC37-01/06/2021 06:57:32-20;96711420;77130027;202106;378;104Y1;1;FVGC37;22545052;01/06/2021 06:57:32;01/06/2021 10:57:32;20;-23,555537;-70,391265;34;01/06/2021 07:57:33;01/06/2021 11:57:33;06;0;0
ZP9696-01/06/2021 07:06:33-1;96711420;77130027;202106;378;104Y1;1;ZP9696;22545593;01/06/2021 07:06:33;01/06/2021 11:06:33;1;-23,649050;-70,391973;23;01/06/2021 07:06:33;01/06/2021 11:06:33;07;1;0
ZP9696-01/06/2021 07:06:33-2;96711420;77130027;202106;378;104Y1;1;ZP9696;22545593;01/06/2021 07:06:33;01/06/2021 11:06:33;2;-23,639417;-70,386437;12;01/06/2021 07:10:01;01/06/2021 11:10:01;07;1;0
GPGH32-01/06/2021 07:32:02-1;96711420;77130027;202106;376;104;0;GPGH32;22547122;01/06/2021 07:32:02;01/06/2021 11:32:02;1;-23,550430;-70,386922;30;01/06/2021 07:32:02;01/06/2021 11:32:02;07;1;0
GPGH32-01/06/2021 09:08:30-1;96711420;77130027;202106;376;104;1;GPGH32;22552910;01/06/2021 09:08:30;01/06/2021 13:08:30;1;-23,734877;-70,440280;49;01/06/2021 09:08:30;01/06/2021 13:08:30;09;1;0
GPGH32-01/06/2021 09:08:30-2;96711420;77130027;202106;376;104;1;GPGH32;22552910;01/06/2021 09:08:30;01/06/2021 13:08:30;2;-23,701635;-70,423253;52;01/06/2021 09:14:31;01/06/2021 13:14:31;09;1;0
GPGH32-01/06/2021 10:56:33-1;96711420;77130027;202106;376;104;0;GPGH32;22559393;01/06/2021 10:56:33;01/06/2021 14:56:33;1;-23,550547;-70,387823;26;01/06/2021 10:56:33;01/06/2021 14:56:33;10;1;0
GPGH32-01/06/2021 10:56:33-18;96711420;77130027;202106;376;104;0;GPGH32;22559393;01/06/2021 10:56:33;01/06/2021 14:56:33;18;-23,734670;-70,440245;54;01/06/2021 12:19:00;01/06/2021 16:19:00;10;1;0
GPGH32-01/06/2021 12:37:32-2;96711420;77130027;202106;376;104;1;GPGH32;22565452;01/06/2021 12:37:32;01/06/2021 16:37:32;2;-23,702260;-70,423462;47;01/06/2021 12:37:32;01/06/2021 16:37:32;12;1;0
GPGH32-01/06/2021 12:37:32-29;96711420;77130027;202106;376;104;1;GPGH32;22565452;01/06/2021 12:37:32;01/06/2021 16:37:32;29;-23,555235;-70,391250;37;01/06/2021 14:05:31;01/06/2021 18:05:31;12;1;0
GPGH32-01/06/2021 14:27:30-1;96711420;77130027;202106;376;104;0;GPGH32;22572050;01/06/2021 14:27:30;01/06/2021 18:27:30;1;-23,550530;-70,387422;34;01/06/2021 14:27:30;01/06/2021 18:27:30;14;1;0
GPGH32-01/06/2021 16:03:00-1;96711420;77130027;202106;376;104;1;GPGH32;22577780;01/06/2021 16:03:00;01/06/2021 20:03:00;1;-23,735885;-70,440590;48;01/06/2021 16:03:00;01/06/2021 20:03:00;16;0;0
GPGH32-01/06/2021 16:03:00-2;96711420;77130027;202106;376;104;1;GPGH32;22577780;01/06/2021 16:03:00;01/06/2021 20:03:00;2;-23,702203;-70,423412;46;01/06/2021 16:07:35;01/06/2021 20:07:35;16;0;0
GPGH32-01/06/2021 16:03:00-29;96711420;77130027;202106;376;104;1;GPGH32;22577780;01/06/2021 16:03:00;01/06/2021 20:03:00;29;-23,555282;-70,391223;61;01/06/2021 17:36:03;01/06/2021 21:36:03;16;0;0
GPGH32-01/06/2021 19:27:30-18;96711420;77130027;202106;376;104;0;GPGH32;22590050;01/06/2021 19:27:30;01/06/2021 23:27:30;18;-23,735292;-70,440465;49;01/06/2021 19:27:30;01/06/2021 23:27:30;19;1;0
GPGH32-01/06/2021 19:35:01-2;96711420;77130027;202106;376;104;1;GPGH32;22590501;01/06/2021 19:35:01;01/06/2021 23:35:01;2;-23,701913;-70,423370;53;01/06/2021 19:35:01;01/06/2021 23:35:01;19;1;0
BDRS53-01/06/2021 07:39:30-1;96711420;77130027;202106;376;104;0;BDRS53;22547570;01/06/2021 07:39:30;01/06/2021 11:39:30;1;-23,550520;-70,387603;9;01/06/2021 07:39:30;01/06/2021 11:39:30;07;1;0
BDRS53-01/06/2021 09:15:52-1;96711420;77130027;202106;376;104;1;BDRS53;22553352;01/06/2021 09:15:52;01/06/2021 13:15:52;1;-23,735722;-70,440625;40;01/06/2021 09:15:52;01/06/2021 13:15:52;09;1;0
BDRS53-01/06/2021 09:15:52-29;96711420;77130027;202106;376;104;1;BDRS53;22553352;01/06/2021 09:15:52;01/06/2021 13:15:52;29;-23,555135;-70,391270;33;01/06/2021 10:49:04;01/06/2021 14:49:04;09;1;0
BDRS53-01/06/2021 11:08:32-1;96711420;77130027;202106;376;104;0;BDRS53;22560112;01/06/2021 11:08:32;01/06/2021 15:08:32;1;-23,550657;-70,388133;25;01/06/2021 11:08:32;01/06/2021 15:08:32;11;1;0
BDRS53-01/06/2021 11:08:32-2;96711420;77130027;202106;376;104;0;BDRS53;22560112;01/06/2021 11:08:32;01/06/2021 15:08:32;2;-23,559097;-70,391215;56;01/06/2021 11:11:02;01/06/2021 15:11:02;11;1;0
BDRS53-01/06/2021 12:43:00-1;96711420;77130027;202106;376;104;1;BDRS53;22565780;01/06/2021 12:43:00;01/06/2021 16:43:00;1;-23,734650;-70,440197;57;01/06/2021 12:43:00;01/06/2021 16:43:00;12;1;0
BDRS53-01/06/2021 12:43:00-2;96711420;77130027;202106;376;104;1;BDRS53;22565780;01/06/2021 12:43:00;01/06/2021 16:43:00;2;-23,702237;-70,423478;42;01/06/2021 12:47:33;01/06/2021 16:47:33;12;1;0
BDRS53-01/06/2021 14:36:32-1;96711420;77130027;202106;376;104;0;BDRS53;22572592;01/06/2021 14:36:32;01/06/2021 18:36:32;1;-23,550453;-70,386775;30;01/06/2021 14:36:32;01/06/2021 18:36:32;14;1;0
BDRS53-01/06/2021 14:36:32-2;96711420;77130027;202106;376;104;0;BDRS53;22572592;01/06/2021 14:36:32;01/06/2021 18:36:32;2;-23,558808;-70,391200;53;01/06/2021 14:40:02;01/06/2021 18:40:02;14;1;0
BDRS53-01/06/2021 16:10:32-1;96711420;77130027;202106;376;104;1;BDRS53;22578232;01/06/2021 16:10:32;01/06/2021 20:10:32;1;-23,735485;-70,440513;23;01/06/2021 16:10:32;01/06/2021 20:10:32;16;1;0
BDRS53-01/06/2021 16:10:32-29;96711420;77130027;202106;376;104;1;BDRS53;22578232;01/06/2021 16:10:32;01/06/2021 20:10:32;29;-23,555388;-70,391245;48;01/06/2021 17:52:36;01/06/2021 21:52:36;16;1;0
ZJ7624-01/06/2021 07:21:30-1;96711420;77130027;202106;378;104Y1;1;ZJ7624;22546490;01/06/2021 07:21:30;01/06/2021 11:21:30;1;-23,649453;-70,392433;17;01/06/2021 07:21:30;01/06/2021 11:21:30;07;0;0
ZJ7624-01/06/2021 07:21:30-2;96711420;77130027;202106;378;104Y1;1;ZJ7624;22546490;01/06/2021 07:21:30;01/06/2021 11:21:30;2;-23,639738;-70,386502;16;01/06/2021 07:25:01;01/06/2021 11:25:01;07;0;0
ZJ7624-01/06/2021 07:21:30-20;96711420;77130027;202106;378;104Y1;1;ZJ7624;22546490;01/06/2021 07:21:30;01/06/2021 11:21:30;20;-23,556302;-70,391232;49;01/06/2021 08:23:08;01/06/2021 12:23:08;07;0;0
JGVY82-01/06/2021 08:21:07-1;96711420;77130027;202106;376;104;0;JGVY82;22550067;01/06/2021 08:21:07;01/06/2021 12:21:07;1;-23,550470;-70,387138;16;01/06/2021 08:21:07;01/06/2021 12:21:07;08;1;0
JGVY82-01/06/2021 10:01:33-2;96711420;77130027;202106;376;104;1;JGVY82;22556093;01/06/2021 10:01:33;01/06/2021 14:01:33;2;-23,703053;-70,423745;22;01/06/2021 10:01:33;01/06/2021 14:01:33;10;1;0
JGVY82-01/06/2021 12:00:01-1;96711420;77130027;202106;376;104;0;JGVY82;22563201;01/06/2021 12:00:01;01/06/2021 16:00:01;1;-23,550442;-70,386602;26;01/06/2021 12:00:01;01/06/2021 16:00:01;12;1;0
JGVY82-01/06/2021 12:00:01-2;96711420;77130027;202106;376;104;0;JGVY82;22563201;01/06/2021 12:00:01;01/06/2021 16:00:01;2;-23,558608;-70,391245;50;01/06/2021 12:02:32;01/06/2021 16:02:32;12;1;0
JGVY82-01/06/2021 15:09:32-29;96711420;77130027;202106;376;104;1;JGVY82;22574572;01/06/2021 15:09:32;01/06/2021 19:09:32;29;-23,554830;-70,391272;52;01/06/2021 15:09:32;01/06/2021 19:09:32;15;1;0
JGVY82-01/06/2021 15:26:33-1;96711420;77130027;202106;376;104;0;JGVY82;22575593;01/06/2021 15:26:33;01/06/2021 19:26:33;1;-23,550572;-70,387835;15;01/06/2021 15:26:33;01/06/2021 19:26:33;15;1;0
JGVY82-01/06/2021 15:26:33-2;96711420;77130027;202106;376;104;0;JGVY82;22575593;01/06/2021 15:26:33;01/06/2021 19:26:33;2;-23,559408;-70,391205;50;01/06/2021 15:29:33;01/06/2021 19:29:33;15;1;0
JGVY82-01/06/2021 17:01:05-1;96711420;77130027;202106;376;104;1;JGVY82;22581265;01/06/2021 17:01:05;01/06/2021 21:01:05;1;-23,734332;-70,440018;55;01/06/2021 17:01:05;01/06/2021 21:01:05;17;1;0
JGVY82-01/06/2021 17:01:05-29;96711420;77130027;202106;376;104;1;JGVY82;22581265;01/06/2021 17:01:05;01/06/2021 21:01:05;29;-23,555058;-70,391393;41;01/06/2021 19:04:02;01/06/2021 23:04:02;17;1;0
XY1710-01/06/2021 07:39:12-1;96711420;77130027;202106;378;104Y1;1;XY1710;22547552;01/06/2021 07:39:12;01/06/2021 11:39:12;1;-23,649348;-70,392435;14;01/06/2021 07:39:12;01/06/2021 11:39:12;07;1;0
XY1710-01/06/2021 07:39:12-20;96711420;77130027;202106;378;104Y1;1;XY1710;22547552;01/06/2021 07:39:12;01/06/2021 11:39:12;20;-23,554810;-70,391303;43;01/06/2021 08:35:33;01/06/2021 12:35:33;07;1;0
YB7798-01/06/2021 08:35:37-1;96711420;77130027;202106;376;104;0;YB7798;22550937;01/06/2021 08:35:37;01/06/2021 12:35:37;1;-23,550410;-70,386503;24;01/06/2021 08:35:37;01/06/2021 12:35:37;08;1;0
YB7798-01/06/2021 08:35:37-2;96711420;77130027;202106;376;104;0;YB7798;22550937;01/06/2021 08:35:37;01/06/2021 12:35:37;2;-23,559328;-70,391183;47;01/06/2021 08:38:36;01/06/2021 12:38:36;08;1;0
YB7798-01/06/2021 10:15:06-2;96711420;77130027;202106;376;104;1;YB7798;22556906;01/06/2021 10:15:06;01/06/2021 14:15:06;2;-23,702943;-70,423730;40;01/06/2021 10:15:06;01/06/2021 14:15:06;10;1;0
YB7798-01/06/2021 10:15:06-29;96711420;77130027;202106;376;104;1;YB7798;22556906;01/06/2021 10:15:06;01/06/2021 14:15:06;29;-23,556065;-70,391210;34;01/06/2021 11:49:40;01/06/2021 15:49:40;10;1;0
YB7798-01/06/2021 12:20:30-1;96711420;77130027;202106;376;104;0;YB7798;22564430;01/06/2021 12:20:30;01/06/2021 16:20:30;1;-23,550507;-70,387252;12;01/06/2021 12:20:30;01/06/2021 16:20:30;12;1;0
YB7798-01/06/2021 12:20:30-18;96711420;77130027;202106;376;104;0;YB7798;22564430;01/06/2021 12:20:30;01/06/2021 16:20:30;18;-23,735222;-70,440432;50;01/06/2021 13:51:04;01/06/2021 17:51:04;12;1;0
YB7798-01/06/2021 13:53:30-1;96711420;77130027;202106;376;104;1;YB7798;22570010;01/06/2021 13:53:30;01/06/2021 17:53:30;1;-23,735292;-70,440437;35;01/06/2021 13:53:30;01/06/2021 17:53:30;13;1;0
YB7798-01/06/2021 13:53:30-29;96711420;77130027;202106;376;104;1;YB7798;22570010;01/06/2021 13:53:30;01/06/2021 17:53:30;29;-23,555685;-70,391253;8;01/06/2021 15:28:15;01/06/2021 19:28:15;13;1;0
YB7798-01/06/2021 15:47:03-1;96711420;77130027;202106;376;104;0;YB7798;22576823;01/06/2021 15:47:03;01/06/2021 19:47:03;1;-23,550547;-70,387895;25;01/06/2021 15:47:03;01/06/2021 19:47:03;15;1;0
YB7798-01/06/2021 19:26:37-29;96711420;77130027;202106;376;104;-1;YB7798;22589997;01/06/2021 19:26:37;01/06/2021 23:26:37;29;-23,554830;-70,391360;34;01/06/2021 19:26:37;01/06/2021 23:26:37;19;1;0
FYBC78-01/06/2021 09:26:05-1;96711420;77130027;202106;376;104;0;FYBC78;22553965;01/06/2021 09:26:05;01/06/2021 13:26:05;1;-23,550453;-70,386562;14;01/06/2021 09:26:05;01/06/2021 13:26:05;09;1;0
FYBC78-01/06/2021 11:01:30-1;96711420;77130027;202106;376;104;1;FYBC78;22559690;01/06/2021 11:01:30;01/06/2021 15:01:30;1;-23,734477;-70,440093;35;01/06/2021 11:01:30;01/06/2021 15:01:30;11;1;0
FYBC78-01/06/2021 11:01:30-2;96711420;77130027;202106;376;104;1;FYBC78;22559690;01/06/2021 11:01:30;01/06/2021 15:01:30;2;-23,702047;-70,423402;41;01/06/2021 11:08:03;01/06/2021 15:08:03;11;1;0
FYBC78-01/06/2021 16:44:11-1;96711420;77130027;202106;376;104;0;FYBC78;22580251;01/06/2021 16:44:11;01/06/2021 20:44:11;1;-23,550645;-70,388172;18;01/06/2021 16:44:11;01/06/2021 20:44:11;16;1;0
FYBC78-01/06/2021 16:44:11-2;96711420;77130027;202106;376;104;0;FYBC78;22580251;01/06/2021 16:44:11;01/06/2021 20:44:11;2;-23,558632;-70,391213;34;01/06/2021 16:47:30;01/06/2021 20:47:30;16;1;0
FYBC78-01/06/2021 18:24:35-1;96711420;77130027;202106;376;104;1;FYBC78;22586275;01/06/2021 18:24:35;01/06/2021 22:24:35;1;-23,734642;-70,440182;52;01/06/2021 18:24:35;01/06/2021 22:24:35;18;1;0
HSKJ30-01/06/2021 21:40:00-27;96711420;77130027;202106;377;104N;1;HSKJ30;22598000;01/06/2021 21:40:00;02/06/2021 01:40:00;27;-23,564495;-70,384787;31;01/06/2021 21:40:00;02/06/2021 01:40:00;21;1;0
FPRY34-01/06/2021 21:47:33-27;96711420;77130027;202106;377;104N;1;FPRY34;22598453;01/06/2021 21:47:33;02/06/2021 01:47:33;27;-23,564548;-70,385185;18;01/06/2021 21:47:33;02/06/2021 01:47:33;21;1;0
GSZY26-01/06/2021 21:54:02-27;96711420;77130027;202106;377;104N;1;GSZY26;22598842;01/06/2021 21:54:02;02/06/2021 01:54:02;27;-23,564462;-70,384317;20;01/06/2021 21:54:02;02/06/2021 01:54:02;21;1;0
